年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,20.26,0.11,0.95,0.61,0.29
2019,24.03,0.34,1.75,1.31,0.31
2018,25.9,0.41,3.63,1.84,0.3
2017,22.48,0.28,2.51,1.46,0.31
2016,23.22,0.87,7.78,3.52,0.3
2015,15.65,1.02,7.85,3.23,0.3
2014,1.83,1.72,14.52,5.33,0.0
2013,-23.36,-3.17,-26.62,-9.46,0.0
