季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,195.8,0.34,0.93,0.72
2020Q4,190.0,0.18,0.53,0.41
2020Q3,185.9,0.09,0.28,0.21
2020Q2,185.2,0.76,2.25,1.71
2020Q1,214.5,0.21,0.58,0.46
2019Q4,210.9,1.15,3.09,2.43
2019Q3,192.4,0.35,1.09,0.84
2019Q2,186.5,1.33,3.17,2.48
2019Q1,199.5,0.25,0.73,0.59
2018Q4,195.3,0.1,0.36,0.29
2018Q3,192.1,1.81,3.93,3.09
2018Q2,161.7,0.75,1.88,1.41
2018Q1,190.1,0.17,0.52,0.4
2017Q4,147.5,0.26,0.8,0.61
2017Q3,146.5,0.44,1.34,1.0
2017Q2,139.0,1.58,4.08,3.02
2017Q1,137.6,0.26,0.74,0.56
2016Q4,133.3,0.22,0.7,0.53
2016Q3,128.0,1.21,3.57,2.55
2016Q2,107.7,0.26,0.85,0.6
2016Q1,123.5,0.38,1.24,0.88
2015Q4,117.1,0.36,1.29,0.9
2015Q3,113.0,0.61,2.05,1.41
2015Q2,102.8,0.41,1.44,0.99
2015Q1,119.6,0.31,1.17,0.82
2014Q4,114.4,0.39,1.47,1.02
2014Q3,109.1,0.94,3.12,2.15
2014Q2,93.35,0.44,1.53,1.06
