年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,77.71,4.4,15.4,8.4,3.59
2019,68.05,3.67,14.37,8.18,2.8
2018,64.16,3.83,15.43,9.05,3.0
2017,56.86,3.38,13.58,8.02,2.5
2016,54.85,3.68,15.03,9.3,3.0
2015,46.71,2.19,9.73,6.07,2.0
2014,41.69,1.51,6.15,3.81,1.3
2013,38.97,0.69,3.84,2.46,1.0
