年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.46,0.79,5.07,3.53,0.7
2019,2.33,0.66,4.31,3.16,0.6
2018,2.43,0.97,6.54,4.89,0.8
2017,2.43,1.22,8.82,6.39,1.0
2016,2.1,0.76,5.57,4.0,0.7
2015,2.09,0.83,6.14,4.19,0.7
2014,2.02,0.94,7.06,4.64,0.7
2013,1.85,0.61,4.62,3.09,0.55
