年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,14.81,3.05,11.4,6.24,1.8
2019,13.87,3.06,11.85,6.42,1.8
2018,13.06,3.63,14.43,7.62,2.1
2017,11.94,4.81,20.77,10.71,2.2
2016,9.57,3.08,14.07,7.61,1.7
2015,8.75,3.56,16.91,9.16,2.0
2014,7.24,2.9,15.44,8.95,1.5
2013,5.82,2.3,13.3,8.76,0.7
