季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.36,-0.46,-1.95,-0.76
2020Q4,0.68,-0.18,-0.74,-0.29
2020Q3,0.81,-0.46,-1.93,-0.77
2020Q2,1.13,-0.37,-1.48,-0.62
2020Q1,1.87,-0.11,-0.44,-0.19
2019Q4,1.95,0.13,0.49,0.21
2019Q3,1.9,0.41,1.61,0.7
2019Q2,1.61,0.32,1.24,0.55
2019Q1,2.15,0.17,0.66,0.32
2018Q4,2.04,0.42,1.42,0.71
2018Q3,1.8,0.62,2.49,1.11
2018Q2,1.42,0.76,3.22,1.28
2018Q1,1.18,0.3,1.31,0.54
2017Q4,0.99,-0.33,-1.43,-0.6
2017Q3,1.18,-0.27,-1.16,-0.5
2017Q2,1.33,-0.02,-0.09,-0.04
2017Q1,1.5,-0.57,-2.36,-1.06
2016Q4,1.81,-0.12,-0.5,-0.23
2016Q3,1.92,-0.31,-1.26,-0.6
2016Q2,2.09,0.29,1.17,0.57
2016Q1,2.42,-0.21,-0.83,-0.41
2015Q4,2.54,0.25,0.96,0.46
2015Q3,2.4,0.37,1.45,0.68
2015Q2,2.2,0.3,1.13,0.53
2015Q1,2.7,0.15,0.56,0.26
2014Q4,2.62,0.44,1.75,0.83
2014Q3,2.41,0.56,2.47,1.13
2014Q2,2.16,0.5,2.36,1.0
