季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,100.6,4.38,8.23,4.69
2020Q4,87.76,4.41,9.03,4.94
2020Q3,74.87,5.05,11.29,5.92
2020Q2,60.08,4.12,9.13,5.24
2020Q1,77.31,2.79,5.86,3.72
2019Q4,69.14,3.97,8.91,5.57
2019Q3,57.56,4.76,11.48,6.83
2019Q2,43.61,4.06,9.68,6.13
2019Q1,61.01,2.57,5.89,4.09
2018Q4,53.47,3.33,8.26,5.57
2018Q3,43.73,3.65,9.69,6.02
2018Q2,33.03,3.56,9.03,5.91
2018Q1,51.9,1.84,4.45,3.25
2017Q4,46.49,3.03,7.77,5.59
2017Q3,37.61,3.15,8.75,5.59
2017Q2,28.38,3.7,9.94,6.39
2017Q1,46.84,2.38,5.96,4.24
2016Q4,39.85,3.44,9.11,6.47
2016Q3,29.8,3.48,10.01,6.52
2016Q2,19.6,3.5,9.71,6.38
2016Q1,33.01,2.16,5.75,3.85
2015Q4,26.67,2.93,9.47,4.87
2015Q3,19.1,2.83,15.34,5.53
2015Q2,11.73,2.99,16.84,5.26
2015Q1,8.27,1.75,12.95,3.53
2014Q4,3.7,2.34,18.07,4.39
2014Q3,-5.03,1.98,23.07,4.54
2014Q2,-10.12,3.47,46.55,7.76
