季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.69,-0.36,-4.25,-0.56
2020Q4,-0.29,-1.26,-13.38,-1.94
2020Q3,1.1,-0.4,-3.84,-0.6
2020Q2,1.55,-0.73,-6.53,-1.07
2020Q1,2.36,-0.05,-0.42,-0.07
2019Q4,2.41,-0.14,-1.23,-0.21
2019Q3,2.58,0.24,2.1,0.36
2019Q2,2.29,-0.19,-1.43,-0.27
2019Q1,3.51,0.02,0.19,0.04
2018Q4,3.48,0.62,4.8,1.05
2018Q3,2.85,-0.07,-0.58,-0.12
2018Q2,2.93,-0.18,-1.51,-0.32
2018Q1,3.12,1.72,15.13,3.15
2017Q4,1.33,-0.2,-2.13,-0.44
2017Q3,1.57,0.05,0.45,0.09
2017Q2,1.52,0.1,0.86,0.19
2017Q1,1.96,0.07,0.55,0.13
2016Q4,1.9,0.09,0.72,0.17
2016Q3,1.81,0.09,0.71,0.17
2016Q2,1.72,0.25,1.93,0.52
2016Q1,1.98,0.22,1.72,0.53
2015Q4,1.77,0.06,0.45,0.14
2015Q3,1.72,0.2,1.63,0.59
2015Q2,1.53,0.16,1.27,0.58
2015Q1,1.97,0.2,1.58,0.71
2014Q4,1.79,0.2,1.62,0.72
2014Q3,1.61,0.15,1.28,0.56
2014Q2,1.48,0.21,1.73,0.75
