年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.67,1.0,4.78,3.83,0.7
2019,2.12,-0.42,-2.08,-1.5,0.5
2018,4.64,-0.7,-3.55,-2.46,0.49
2017,6.1,-0.5,-2.78,-1.86,0.5
2016,6.61,0.41,1.45,1.11,0.25
2015,6.98,6.44,24.36,17.04,0.21
2014,5.37,9.15,33.74,22.1,3.71
2013,1.59,1.43,7.38,4.97,1.0
