年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,26.05,12.24,21.66,14.77,9.5
2019,22.07,8.74,16.85,11.96,7.5
2018,19.52,5.53,12.16,8.96,5.0
2017,17.78,3.7,8.09,5.87,4.5
2016,18.97,4.67,10.1,7.29,5.0
2015,19.34,5.06,10.71,8.07,5.0
2014,19.27,7.09,14.73,11.14,6.0
2013,16.56,6.33,13.21,9.82,5.65
