年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.32,3.91,26.74,18.36,3.0
2019,-0.26,4.48,40.39,27.49,1.0
2018,-4.83,-2.6,-25.17,-19.52,0.0
2017,-2.27,-2.56,-19.86,-16.74,0.0
2016,0.57,-0.98,-6.62,-5.54,0.0
2015,1.91,0.27,1.72,1.42,0.25
2014,4.76,3.98,21.84,17.96,1.0
2013,3.71,4.25,22.33,18.01,1.0
