季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,321.2,2.35,2.92,2.47
2020Q4,308.3,1.47,2.07,1.72
2020Q3,300.5,1.73,2.39,2.0
2020Q2,291.0,1.67,2.31,1.94
2020Q1,281.9,1.12,1.45,1.22
2019Q4,275.9,-2.67,-5.68,-4.79
2019Q3,304.9,0.38,0.74,0.6
2019Q2,301.6,-0.55,-1.32,-1.12
2019Q1,331.9,0.56,1.46,1.28
2018Q4,324.3,0.49,1.38,1.2
2018Q3,317.8,0.63,1.68,1.46
2018Q2,309.2,0.54,1.51,1.28
2018Q1,326.5,0.97,2.5,2.17
2017Q4,304.3,0.6,1.81,1.55
2017Q3,296.7,0.73,2.03,1.74
2017Q2,286.8,0.91,2.56,2.13
2017Q1,296.6,0.76,2.15,1.85
2016Q4,286.2,0.24,0.87,0.74
2016Q3,285.6,0.62,1.74,1.49
2016Q2,277.3,0.7,2.01,1.67
2016Q1,288.4,0.77,2.19,1.87
2015Q4,278.0,0.39,1.27,1.06
2015Q3,274.4,0.51,1.48,1.25
2015Q2,267.4,0.68,1.96,1.64
