季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,176.4,0.67,0.8,0.26
2020Q4,189.8,3.85,4.66,1.47
2020Q3,176.8,1.3,1.67,0.54
2020Q2,172.4,5.59,7.36,2.62
2020Q1,165.3,0.31,0.41,0.15
2019Q4,164.3,3.53,4.72,1.54
2019Q3,152.4,1.13,1.52,0.5
2019Q2,148.6,3.32,4.37,1.53
2019Q1,150.9,2.04,2.72,0.83
2018Q4,144.0,4.86,6.9,2.0
2018Q3,127.5,2.7,3.99,1.37
2018Q2,118.4,2.44,3.45,1.4
2018Q1,140.6,1.78,2.43,0.95
2017Q4,134.6,6.2,8.55,2.83
2017Q3,114.6,7.63,12.3,4.0
2017Q2,88.67,4.59,8.86,2.96
2017Q1,86.67,3.04,7.49,2.27
2016Q4,77.36,5.25,13.82,4.03
2016Q3,61.17,3.2,9.14,2.79
2016Q2,51.3,-0.2,-0.56,-0.16
2016Q1,61.2,1.14,3.06,0.77
2015Q4,57.67,3.77,10.18,2.24
2015Q3,46.47,3.11,9.72,2.21
2015Q2,36.91,0.34,1.23,0.29
2015Q1,35.93,0.13,0.52,0.11
2014Q4,41.27,1.98,7.82,1.51
2014Q3,35.77,1.96,8.6,1.7
2014Q2,30.35,0.53,2.5,0.5
