年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.13,2.59,13.67,10.22,2.4
2019,8.16,2.05,10.9,8.32,1.8
2018,8.38,2.61,13.47,10.06,2.5
2017,8.76,3.3,16.7,12.38,3.0
2016,8.63,3.8,19.22,14.24,3.5
2015,7.98,3.57,18.48,14.16,3.2
2014,7.15,2.86,15.31,12.15,2.8
