年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,6.52,7.51,17.04,7.03,7.0
2019,3.46,7.2,17.49,8.97,7.0
2018,2.31,6.13,13.77,7.84,6.97
2017,4.65,7.47,17.14,9.17,6.58
2016,4.03,7.3,21.75,9.81,5.68
2015,2.49,6.13,21.94,8.43,4.5
