季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,36.86,1.49,6.39,2.21
2020Q4,46.78,1.5,6.24,2.35
2020Q3,41.46,1.89,8.7,3.16
2020Q2,34.27,1.78,9.08,3.29
2020Q1,27.39,0.35,1.7,0.64
2019Q4,39.15,1.02,4.69,1.67
2019Q3,38.31,1.75,8.67,2.96
2019Q2,32.1,0.88,4.42,1.6
2019Q1,37.12,0.86,4.36,1.55
2018Q4,34.22,0.73,3.77,1.13
2018Q3,32.54,0.85,4.5,1.29
2018Q2,29.42,0.59,3.01,1.02
2018Q1,39.11,0.56,2.73,1.02
2017Q4,33.9,1.11,5.52,1.98
2017Q3,29.86,1.39,7.26,2.56
2017Q2,24.68,1.1,5.65,2.1
2017Q1,30.98,0.61,3.0,1.13
2016Q4,28.76,2.2,11.18,4.06
2016Q3,20.89,0.3,1.62,0.59
2016Q2,19.79,0.74,4.03,1.57
2016Q1,25.78,0.48,2.54,0.98
2015Q4,24.07,1.2,6.72,2.28
2015Q3,19.92,0.81,4.87,1.58
2015Q2,17.01,0.79,4.53,1.63
2015Q1,22.59,0.41,2.18,0.81
2014Q4,21.12,0.95,5.2,1.85
2014Q3,17.79,1.01,5.89,2.12
2014Q2,14.16,0.83,4.85,1.85
