季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.74,-0.16,-1.22,-0.5
2020Q4,1.05,0.0,0.54,0.21
2020Q3,1.22,0.46,4.57,1.71
2020Q2,0.37,0.28,3.49,1.31
2020Q1,-0.14,-0.17,-0.15,-0.06
2019Q4,0.18,0.02,1.83,0.7
2019Q3,0.37,-0.17,-0.92,-0.35
2019Q2,0.69,0.06,0.92,0.34
2019Q1,0.58,0.42,4.36,1.54
2018Q4,-0.2,0.28,2.92,0.98
2018Q3,-0.72,0.1,2.31,0.72
2018Q2,-0.91,-0.02,3.02,0.97
2018Q1,-1.93,-0.5,-3.07,-1.06
2017Q4,-1.06,-0.53,-3.2,-1.1
2017Q3,-0.042,-0.12,-0.2,-0.07
2017Q2,0.18,-0.06,0.28,0.1
2017Q1,1.21,-0.28,-2.72,-1.06
2016Q4,1.71,0.15,1.39,0.55
2016Q3,1.51,-0.13,-0.77,-0.31
2016Q2,1.74,0.35,2.56,1.03
2016Q1,2.04,0.08,0.27,0.13
2015Q4,1.89,0.14,0.69,0.39
2015Q3,1.63,0.46,3.97,2.2
2015Q2,0.73,0.11,1.21,0.66
2015Q1,1.71,0.05,-0.51,-0.29
2014Q4,1.6,0.13,0.76,0.44
2014Q3,1.39,0.19,1.49,0.84
2014Q2,1.01,0.06,1.02,0.55
