年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,10.2,12.34,22.82,17.65,5.5
2019,7.94,7.85,17.86,15.01,4.0
2018,6.68,5.94,15.93,13.86,3.0
2017,5.71,4.39,12.61,10.79,2.0
