季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.19,0.49,3.94,2.3
2020Q4,2.03,0.26,2.13,1.22
2020Q3,1.95,1.28,11.23,6.44
2020Q2,1.53,0.16,1.54,0.86
2020Q1,1.64,-0.1,-0.9,-0.55
2019Q4,1.67,-0.39,-3.29,-2.05
2019Q3,1.8,0.11,0.89,0.53
2019Q2,1.77,0.19,1.51,0.9
2019Q1,2.03,0.34,2.59,1.53
2018Q4,1.92,0.41,3.28,1.9
2018Q3,1.79,0.62,5.11,3.0
2018Q2,1.58,0.4,3.4,2.0
2018Q1,1.45,0.01,0.07,0.04
2017Q4,1.44,-0.04,-0.34,-0.2
2017Q3,1.46,0.0,0.01,0.01
2017Q2,1.46,-0.1,-0.81,-0.49
2017Q1,1.79,0.18,1.67,1.01
2016Q4,1.73,0.79,6.62,3.84
2016Q3,1.49,0.43,3.47,1.96
2016Q2,1.36,0.53,4.23,2.37
2016Q1,1.2,0.25,2.11,1.15
2015Q4,1.12,0.21,1.94,0.96
2015Q3,1.06,0.26,2.34,1.12
2015Q2,0.98,0.25,1.95,0.92
2015Q1,1.24,0.69,5.05,2.41
2014Q4,1.05,0.35,2.5,1.23
2014Q3,0.96,0.34,2.42,1.26
2014Q2,0.87,0.47,3.04,1.79
