季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-1.32,0.9,4.23,1.71
2020Q4,-4.01,-0.06,0.04,0.02
2020Q3,-3.78,0.35,3.71,1.29
2020Q2,-4.58,-0.17,-2.84,-0.88
2020Q1,-3.97,-2.75,-13.42,-4.29
2019Q4,1.71,-0.32,-3.22,-1.11
2019Q3,2.37,-0.07,-0.78,-0.25
2019Q2,-10.75,-0.23,-2.62,-0.74
2019Q1,-34.87,1.51,7.44,1.92
2018Q4,-37.98,-0.95,-16.78,-4.43
2018Q3,-34.73,-1.62,-12.33,-3.36
2018Q2,-29.24,-1.05,-5.45,-1.51
2018Q1,-25.68,-0.6,-2.22,-0.64
2017Q4,-24.74,-2.26,-13.21,-4.04
2017Q3,-17.04,-0.38,-1.24,-0.4
2017Q2,-15.75,-4.4,-16.5,-6.17
2017Q1,-0.82,-0.73,-2.46,-1.02
2016Q4,1.67,-0.4,-1.29,-0.53
2016Q3,2.86,-0.45,0.93,0.37
2016Q2,4.39,0.25,2.63,1.11
2016Q1,3.55,0.71,5.13,2.32
2015Q4,1.17,0.38,5.67,2.44
2015Q3,-0.4,0.44,7.24,3.05
2015Q2,-1.74,-0.62,-0.08,-0.04
2015Q1,0.16,-0.34,0.72,0.33
2014Q4,1.2,-0.27,1.8,0.85
2014Q3,2.01,-0.57,-0.11,-0.05
2014Q2,3.77,0.04,1.7,0.92
