年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.34,0.64,6.3,5.26,0.3
2019,0.3,,0.03,0.13,0.0
2018,0.3,0.17,1.69,1.52,0.0
2017,0.029,-0.2,-2.06,-1.52,0.0
2016,0.37,0.08,0.82,0.75,0.0
2015,0.29,0.03,0.29,0.31,0.02
2014,1.26,0.74,7.05,5.69,0.34
2013,0.22,0.16,1.62,1.34,0.02
