年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,35.31,1.41,3.98,3.05,1.0
2019,36.45,3.41,8.57,6.62,2.0
2018,33.52,3.89,9.61,7.24,2.3
2017,27.54,2.21,6.08,4.53,1.6
2016,24.27,1.2,6.01,4.53,1.0
2015,21.14,0.37,1.65,1.32,0.0
2014,21.43,-1.19,-1.33,-0.59,0.0
2013,24.9,-3.05,-5.72,-3.12,0.0
