年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-1.06,0.08,0.98,0.81,0.0
2019,-1.24,0.01,0.27,0.27,0.0
2018,-1.29,-0.1,-0.57,-0.44,0.0
2017,-1.09,2.54,25.65,18.23,0.0
2016,-6.22,0.08,1.15,0.77,0.0
2015,-6.35,0.11,1.58,1.13,0.0
2014,-6.55,0.76,11.67,7.97,0.0
2013,-8.07,-0.24,-5.01,-1.96,0.0
