季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,156.2,0.32,1.95,0.5
2020Q4,211.1,0.26,0.65,0.17
2020Q3,202.4,0.54,3.06,0.73
2020Q2,183.1,0.46,2.75,0.69
2020Q1,166.5,0.85,5.27,1.51
2019Q4,183.0,0.39,2.28,0.65
2019Q3,169.7,0.3,1.8,0.48
2019Q2,159.0,0.38,2.13,0.6
2019Q1,199.2,0.47,2.22,0.65
2018Q4,182.2,0.4,1.85,0.5
2018Q3,168.1,0.44,2.23,0.58
2018Q2,152.4,0.62,3.43,0.96
2018Q1,189.2,0.35,1.68,0.49
2017Q4,170.0,0.51,0.08,0.02
2017Q3,152.1,0.65,3.8,1.03
2017Q2,128.9,0.54,2.96,0.9
2017Q1,161.6,0.19,0.59,0.2
2016Q4,154.9,0.5,2.72,0.91
2016Q3,137.2,0.34,1.14,0.39
2016Q2,125.1,0.4,2.12,0.77
2016Q1,161.2,0.34,2.16,0.8
2015Q4,148.8,0.28,1.39,0.48
2015Q3,140.6,0.54,3.1,1.04
2015Q2,121.2,0.32,1.49,0.53
2015Q1,172.3,0.41,1.98,0.69
2014Q4,157.7,0.53,2.43,0.81
2014Q3,138.9,0.51,2.77,0.89
2014Q2,120.6,0.41,2.44,0.77
