季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,31.04,1.18,2.97,1.6
2020Q4,32.23,0.99,2.7,1.5
2020Q3,31.18,1.52,3.95,2.18
2020Q2,29.65,0.96,2.52,1.37
2020Q1,28.63,0.77,1.87,1.02
2019Q4,29.4,1.22,3.14,1.73
2019Q3,28.01,1.36,3.44,1.89
2019Q2,26.57,0.88,2.18,1.25
2019Q1,27.76,0.74,1.78,1.03
2018Q4,27.25,0.95,2.75,1.5
2018Q3,26.22,1.47,3.8,2.0
2018Q2,24.64,0.88,2.26,1.3
2018Q1,26.92,0.72,1.67,1.01
2017Q4,26.15,0.87,2.27,1.27
2017Q3,25.25,1.33,3.47,1.9
2017Q2,23.82,0.92,2.37,1.35
2017Q1,25.62,1.01,2.54,1.49
2016Q4,24.54,0.86,2.38,1.37
2016Q3,23.62,1.26,3.38,1.82
2016Q2,22.27,0.85,2.06,1.16
2016Q1,24.04,0.75,1.69,1.02
2015Q4,23.23,0.8,1.96,1.13
2015Q3,23.22,1.01,2.51,1.44
2015Q2,22.38,1.0,2.45,1.52
2015Q1,24.09,0.68,1.64,1.06
2014Q4,23.32,0.7,2.1,1.29
2014Q3,22.34,1.08,3.44,2.08
2014Q2,20.82,0.9,2.76,1.76
