季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,20.3,0.45,2.23,1.52
2020Q4,18.32,-0.11,-0.56,-0.3
2020Q3,18.8,0.46,2.59,1.59
2020Q2,16.92,0.34,1.9,1.22
2020Q1,20.43,0.35,1.92,1.24
2019Q4,18.99,-0.07,-0.38,-0.17
2019Q3,19.14,0.49,2.56,1.69
2019Q2,17.14,0.5,2.62,1.75
2019Q1,22.44,0.61,3.12,2.15
2018Q4,19.94,0.23,1.19,0.84
2018Q3,19.09,0.59,3.13,2.03
2018Q2,16.71,0.95,5.17,3.24
2018Q1,20.15,0.47,2.5,1.63
2017Q4,18.24,0.41,2.22,1.47
2017Q3,16.61,0.55,3.02,2.04
2017Q2,14.36,0.5,2.77,1.78
2017Q1,19.66,0.55,2.92,1.91
2016Q4,17.44,0.63,3.53,2.41
2016Q3,14.92,0.46,2.65,1.88
2016Q2,13.03,0.5,2.91,2.01
2016Q1,16.53,0.39,2.0,1.44
2015Q4,15.1,0.26,1.33,0.92
2015Q3,14.19,0.56,2.91,1.99
2015Q2,12.12,0.21,1.11,0.74
