季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.89,0.12,0.28,0.16
2020Q4,5.0,0.44,1.5,0.88
2020Q3,4.86,0.22,1.09,0.65
2020Q2,4.76,0.47,1.23,0.74
2020Q1,4.74,-0.42,-1.68,-0.98
2019Q4,4.93,-0.24,-0.69,-0.4
2019Q3,5.04,0.93,3.51,2.04
2019Q2,4.63,0.17,0.58,0.33
2019Q1,4.98,0.04,0.39,0.23
2018Q4,4.96,1.43,5.09,3.1
2018Q3,4.39,0.22,0.95,0.56
2018Q2,4.29,0.85,2.87,1.71
2018Q1,4.52,1.05,3.72,2.14
2017Q4,4.1,0.9,3.1,1.77
2017Q3,3.75,0.96,3.51,2.16
2017Q2,3.96,0.47,1.8,1.19
2017Q1,4.54,1.04,3.62,2.41
2016Q4,4.15,0.98,3.69,2.49
2016Q3,3.78,0.23,1.46,1.03
2016Q2,3.7,1.0,3.43,2.44
2016Q1,3.83,1.07,3.49,2.49
2015Q4,3.47,0.63,2.36,1.67
2015Q3,3.26,0.9,2.73,1.87
2015Q2,2.99,0.05,0.15,0.1
2015Q1,3.43,0.28,0.92,0.58
2014Q4,3.34,0.58,2.07,1.28
2014Q3,3.17,1.99,6.23,3.66
2014Q2,2.57,0.12,0.93,0.54
