年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,31.89,1.41,7.33,2.98,0.7
2019,27.47,1.3,6.75,3.21,0.5
2018,26.97,2.2,12.04,5.08,1.2
2017,24.3,2.1,11.02,4.86,1.75
2016,25.46,2.8,14.35,6.78,2.28
2015,20.65,1.86,9.08,4.62,1.6
2014,21.49,2.3,12.57,6.25,2.0
