年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.95,1.03,8.9,4.5,1.0
2019,3.66,1.06,8.52,4.82,0.8
2018,3.58,1.41,12.01,6.39,1.0
2017,2.38,0.92,8.7,4.73,0.6
2016,1.84,1.0,8.64,4.8,0.51
2015,0.47,-0.26,-3.68,-0.5,0.0
2014,0.66,-0.18,-2.46,0.18,0.0
2013,-0.35,-0.78,-7.04,-2.06,0.0
