年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,13.85,6.86,23.57,16.16,1.5
2019,8.99,1.51,5.86,3.52,0.8
2018,8.73,3.02,12.31,7.03,1.2
2017,7.21,1.11,4.78,2.78,0.5
2016,6.72,0.78,3.31,2.15,0.5
2015,7.29,3.98,17.72,10.14,1.5
2014,4.62,0.19,0.9,0.48,0.5
2013,5.27,1.25,5.64,3.17,1.0
2012,5.46,2.32,10.6,6.63,1.5
2011,2.89,2.2,9.85,6.98,1.5
2010,2.73,2.62,17.31,10.64,2.0
2009,2.62,3.62,24.25,10.74,2.5
2008,0.12,1.88,15.82,5.56,0.0
