季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,74.17,1.32,5.67,1.77
2020Q4,66.35,0.14,0.65,0.2
2020Q3,65.53,0.88,4.22,1.26
2020Q2,60.3,0.79,3.83,1.13
2020Q1,60.96,0.75,3.66,1.11
2019Q4,56.54,0.12,0.6,0.18
2019Q3,55.82,0.72,3.66,1.08
2019Q2,51.56,0.39,1.97,0.58
2019Q1,54.6,0.64,3.31,1.0
2018Q4,50.81,0.32,1.68,0.51
2018Q3,48.92,0.4,2.09,0.62
2018Q2,46.57,0.31,1.61,0.49
2018Q1,53.18,0.75,3.91,1.21
2017Q4,49.43,0.23,1.17,0.36
2017Q3,48.13,1.13,6.31,1.85
2017Q2,41.48,0.56,3.28,0.93
2017Q1,41.0,0.47,2.75,0.78
2016Q4,38.34,0.25,1.47,0.41
2016Q3,36.92,0.57,3.42,0.93
2016Q2,33.74,0.41,2.52,0.68
2016Q1,35.34,0.13,0.8,0.22
2015Q4,34.59,0.39,2.35,0.65
2015Q3,32.44,0.1,0.6,0.16
2015Q2,31.89,0.32,1.88,0.53
2015Q1,36.83,0.56,3.24,0.92
2014Q4,33.7,0.29,1.78,0.49
2014Q3,32.1,0.43,2.67,0.71
2014Q2,29.7,0.43,2.68,0.72
