季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.36,0.16,1.05,0.39
2020Q4,1.22,-0.06,-0.39,-0.14
2020Q3,1.27,0.22,1.41,0.56
2020Q2,1.09,0.06,0.38,0.16
2020Q1,1.29,0.1,0.67,0.28
2019Q4,1.2,0.13,0.87,0.35
2019Q3,1.09,0.13,0.86,0.35
2019Q2,0.98,0.25,1.69,0.65
2019Q1,1.02,0.03,0.17,0.06
2018Q4,1.0,0.07,0.47,0.17
2018Q3,0.94,0.1,0.66,0.23
2018Q2,0.86,0.24,1.58,0.54
2018Q1,0.66,0.13,0.9,0.3
2017Q4,0.55,-0.08,-0.54,-0.19
2017Q3,0.62,0.06,0.41,0.15
2017Q2,0.57,0.06,0.41,0.15
2017Q1,0.81,-0.13,-0.85,-0.32
2016Q4,0.92,0.53,3.52,1.43
2016Q3,0.48,1.02,7.17,2.86
2016Q2,-0.36,0.15,1.08,0.42
2016Q1,-0.49,0.09,0.68,0.28
2015Q4,-0.56,-0.86,-6.15,-2.61
2015Q3,0.15,0.2,1.38,0.61
2015Q2,-0.015,-0.08,-0.57,-0.26
2015Q1,0.052,-0.01,-0.67,-0.31
2014Q4,0.13,0.08,0.54,0.25
2014Q3,0.068,-0.04,-0.25,-0.11
2014Q2,0.098,-0.05,-0.37,-0.19
