季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.8,-0.04,-0.19,-0.11
2020Q4,4.85,-0.48,-2.89,-1.79
2020Q3,5.46,-0.48,-2.29,-1.41
2020Q2,6.13,-0.38,-1.7,-1.03
2020Q1,6.65,-0.5,-2.48,-1.48
2019Q4,7.34,-0.49,-2.82,-1.69
2019Q3,8.02,-0.53,-3.83,-2.3
2019Q2,8.75,-0.73,-3.02,-1.79
2019Q1,9.75,-0.92,-3.62,-2.12
2018Q4,11.02,-0.89,-3.56,-2.07
2018Q3,12.29,-0.23,-1.01,-0.58
2018Q2,12.61,-0.1,-0.57,-0.32
2018Q1,13.56,-1.17,-4.15,-2.42
2017Q4,15.18,-0.04,-0.34,-0.19
2017Q3,15.24,0.13,0.29,0.16
2017Q2,15.05,0.03,0.05,0.03
2017Q1,17.16,0.21,0.88,0.53
2016Q4,16.8,0.43,1.83,1.11
2016Q3,16.05,0.33,1.28,0.8
2016Q2,15.47,0.35,1.15,0.77
2016Q1,21.49,0.12,0.37,0.25
2015Q4,21.27,0.84,2.94,1.9
2015Q3,19.85,1.7,6.09,3.97
2015Q2,20.73,0.55,1.95,1.33
2015Q1,19.78,1.25,4.41,3.07
2014Q4,17.6,1.32,4.91,3.41
2014Q3,15.34,1.34,4.99,3.4
2014Q2,13.0,0.74,2.79,1.9
