年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.043,0.1,0.18,0.24,0.0
2019,-3.1,-4.39,-31.46,-11.29,0.0
2018,0.11,-2.5,-14.8,-5.06,0.0
2017,1.92,-8.98,-39.07,-18.24,0.0
2016,9.04,3.31,11.05,6.37,1.0
2015,11.47,8.04,39.93,22.96,5.0
2014,6.31,2.93,18.84,12.92,2.56
2013,4.36,0.98,6.81,5.32,0.95
