年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,22.93,4.12,8.57,7.01,4.0
2019,21.79,3.13,7.07,5.92,3.0
2018,21.68,3.58,7.26,5.89,3.0
2017,22.11,4.01,8.17,6.44,4.1
2016,20.73,3.45,6.62,5.18,3.1
2015,20.58,3.71,7.02,5.4,3.3
2014,22.31,6.04,12.36,9.16,5.0
2013,19.35,4.25,8.45,6.43,3.67
