季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.55,0.61,2.55,1.55
2020Q4,3.33,0.59,2.57,1.65
2020Q3,3.12,0.61,2.72,1.7
2020Q2,2.9,0.73,3.23,1.97
2020Q1,2.86,0.76,3.4,2.11
2019Q4,2.59,0.54,2.5,1.55
2019Q3,2.4,0.63,2.99,1.81
2019Q2,2.17,0.65,3.15,1.88
2019Q1,2.15,0.37,1.8,1.09
2018Q4,2.02,0.27,1.35,0.82
2018Q3,1.93,0.46,2.32,1.45
2018Q2,1.76,0.27,1.34,0.88
2018Q1,1.92,0.21,1.04,0.69
2017Q4,1.84,0.36,1.85,1.32
2017Q3,1.72,0.28,1.46,1.1
2017Q2,1.62,0.4,2.02,1.52
2017Q1,2.01,0.29,1.42,1.1
2016Q4,1.91,0.9,4.59,3.53
2016Q3,1.6,0.72,3.81,2.83
2016Q2,1.34,0.52,2.77,2.07
2016Q1,1.69,0.39,2.04,1.57
2015Q4,1.55,0.68,3.64,2.66
2015Q3,1.34,1.04,6.35,4.29
2015Q2,1.01,0.6,3.76,2.51
2015Q1,1.07,0.24,1.51,1.04
2014Q4,1.0,0.46,10.38,7.22
2014Q3,0.85,0.47,-4.57,-3.27
2014Q2,0.71,0.25,4.64,3.41
