年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-0.31,-2.11,-7.73,-0.03,0.0
2019,-0.72,-1.98,-10.65,-0.36,0.0
2018,-0.44,-2.45,-13.65,-2.63,0.0
2017,-0.025,-1.67,-7.02,-1.87,0.0
2016,0.35,1.69,4.31,6.0,1.0
2015,0.25,1.32,1.54,0.97,1.0
2014,0.12,0.97,3.26,1.45,0.0
2013,0.025,4.9,67.28,13.41,0.0
