季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,29.78,0.43,1.88,1.1
2020Q4,27.67,0.32,1.51,0.87
2020Q3,26.71,0.39,1.89,1.07
2020Q2,24.87,0.78,3.76,2.04
2020Q1,24.04,0.38,1.88,1.05
2019Q4,22.6,0.24,1.21,0.72
2019Q3,21.99,0.33,1.7,0.96
2019Q2,21.01,0.44,2.29,1.28
2019Q1,22.04,0.28,1.46,0.85
2018Q4,21.01,0.15,0.81,0.49
2018Q3,20.77,0.36,1.86,1.07
2018Q2,19.71,0.36,1.88,1.09
2018Q1,20.42,0.37,1.93,1.12
2017Q4,19.38,0.17,0.89,0.56
2017Q3,18.85,0.35,1.85,1.1
2017Q2,17.82,0.21,1.09,0.67
2017Q1,18.99,0.32,1.72,1.04
2016Q4,18.03,0.11,0.55,0.36
2016Q3,18.15,0.23,1.22,0.76
2016Q2,17.47,0.37,2.03,1.2
2016Q1,18.16,0.35,1.94,1.16
2015Q4,17.13,0.1,0.58,0.38
2015Q3,17.04,0.4,2.21,1.27
2015Q2,15.85,0.33,1.86,1.06
