年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,34.58,0.51,2.25,0.96,0.35
2019,33.93,1.93,9.09,3.68,0.96
2018,29.3,1.63,8.42,3.2,0.49
2017,26.61,1.53,8.31,3.07,0.6
2016,24.03,1.59,9.33,3.3,0.65
2015,19.4,0.65,3.98,1.41,0.0
2014,18.88,1.38,8.48,3.06,0.38
2013,18.08,2.34,14.77,5.23,1.1
