年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,57.67,11.38,20.53,10.16,8.0
2019,49.17,9.48,18.95,9.44,6.5
2018,41.64,7.73,17.09,8.72,5.3
2017,34.53,5.98,14.28,7.23,4.2
2016,33.01,7.25,19.51,9.97,5.0
2015,27.77,5.89,16.62,9.01,3.9
2014,24.55,5.44,15.82,8.91,3.7
2013,22.0,5.22,15.73,8.97,3.6
