年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.22,0.49,3.58,3.27,0.8
2019,1.36,0.97,7.27,6.14,0.2
2018,1.44,1.89,13.74,10.17,1.2
2017,1.22,1.4,10.81,8.1,1.4
2016,0.84,0.84,7.08,6.12,0.5
2015,0.7,0.54,4.56,4.24,0.5
2014,0.75,0.7,5.94,5.25,0.65
2013,1.06,0.52,4.24,3.97,1.2
