年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,26.03,4.6,16.13,11.13,2.0
2019,21.21,4.49,17.23,12.01,1.8
2018,20.86,8.62,38.58,27.13,4.3
2017,8.63,2.01,11.59,8.64,1.5
2016,5.65,1.36,8.81,6.57,0.3
2015,3.92,0.74,5.01,3.71,0.35
2014,3.4,0.75,5.31,3.94,0.4
2013,2.08,0.11,0.82,0.64,0.0
