年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,32.45,9.06,18.47,9.8,1.36
2019,28.86,8.12,17.77,9.91,4.87
2018,26.29,6.9,16.02,8.91,4.7
2017,23.34,5.79,13.56,7.63,3.95
2016,24.84,10.95,26.0,14.66,7.5
2015,20.18,7.77,20.04,11.48,5.5
2014,16.91,6.6,18.87,10.44,4.0
2013,14.0,6.2,20.12,10.62,3.2
