季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.6,0.92,2.48,1.68
2020Q4,7.3,0.59,1.65,1.12
2020Q3,6.7,1.07,3.12,2.13
2020Q2,5.2,0.58,1.75,1.24
2020Q1,5.09,0.34,1.02,0.74
2019Q4,4.61,0.27,0.85,0.61
2019Q3,4.13,0.86,2.74,1.96
2019Q2,2.85,0.3,0.92,0.65
2019Q1,3.6,-0.11,-0.33,-0.23
2018Q4,3.96,0.19,0.49,0.33
2018Q3,3.77,1.27,3.9,2.6
2018Q2,1.92,0.51,1.43,0.81
2018Q1,2.05,0.05,0.19,0.09
2017Q4,1.86,0.08,0.29,0.13
2017Q3,1.77,0.61,2.24,1.05
2017Q2,1.17,0.55,2.08,1.0
2017Q1,1.08,-0.37,-1.36,-0.67
2016Q4,1.44,0.32,1.16,0.57
2016Q3,1.17,0.75,2.79,1.32
2016Q2,0.43,0.02,0.07,0.03
2016Q1,1.36,-0.49,-1.72,-0.84
2015Q4,1.84,-0.16,-0.56,-0.26
2015Q3,1.94,0.58,2.0,0.92
2015Q2,1.39,-0.46,-1.58,-0.76
2015Q1,2.75,1.07,3.51,1.7
2014Q4,1.71,0.37,1.16,0.56
2014Q3,1.38,0.21,0.69,0.34
2014Q2,1.18,0.42,1.38,0.72
