年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,24.96,0.39,2.27,1.95,0.25
2019,25.01,0.89,5.26,4.53,0.4
2018,22.81,0.73,4.55,3.94,0.4
2017,21.59,0.91,5.74,5.0,0.25
2016,20.72,0.86,5.29,4.61,0.25
2015,19.9,0.83,4.99,4.36,0.2
2014,19.12,0.74,4.55,3.96,0.16
2013,18.15,0.56,3.54,3.08,0.12
