季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,9.71,0.34,0.52,0.45
2020Q4,9.36,1.08,1.81,1.58
2020Q3,8.21,0.67,1.11,0.93
2020Q2,7.51,2.17,3.19,2.65
2020Q1,9.95,-0.33,-0.42,-0.36
2019Q4,10.3,1.72,2.52,2.15
2019Q3,8.47,0.74,1.19,0.97
2019Q2,7.68,0.56,1.29,1.06
2019Q1,13.18,2.16,3.03,2.58
2018Q4,10.89,0.68,0.96,0.81
2018Q3,10.23,0.68,1.9,1.5
2018Q2,9.5,2.95,7.22,5.51
2018Q1,11.43,2.56,5.8,4.7
2017Q4,8.94,1.48,3.61,2.9
2017Q3,7.46,1.24,3.57,2.66
2017Q2,6.21,2.14,6.67,4.73
2017Q1,8.72,0.85,2.6,1.9
2016Q4,7.9,1.34,5.2,3.67
2016Q3,6.61,1.46,5.7,3.79
2016Q2,5.21,1.34,5.39,3.58
2016Q1,6.8,1.18,4.52,3.2
2015Q4,5.67,0.94,3.97,2.76
2015Q3,4.78,1.12,5.02,3.29
2015Q2,3.71,1.29,6.04,3.89
2014Q4,5.1,4.13,17.47,12.57
