年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,119.0,6.15,10.92,5.87,2.2
2019,96.04,6.05,10.23,5.37,1.67
2018,74.82,3.55,6.82,3.48,1.0
2017,62.34,1.9,4.97,2.45,0.8
2016,56.57,2.1,6.24,2.91,0.6
2015,48.09,0.81,0.8,0.63,0.2
2014,47.16,1.57,4.33,2.27,0.6
2013,40.02,-0.56,-2.91,0.03,0.0
