年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,11.35,-0.24,-1.6,-1.11,0.3
2019,13.75,0.73,4.83,4.09,0.61
2018,12.91,0.43,2.87,2.53,0.4
2017,12.77,0.42,2.78,2.44,0.4
2016,14.11,1.07,7.03,6.25,0.9
2015,13.64,1.04,7.0,6.37,0.9
2014,12.6,0.67,4.6,4.12,0.6
2013,11.13,0.17,1.17,1.05,0.15
