年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,13.08,9.52,38.13,31.35,9.0
2019,10.09,7.3,31.56,26.21,7.0
2018,10.25,8.13,32.28,27.22,8.0
2017,8.8,7.9,30.02,26.03,7.5
2016,7.18,7.06,28.6,25.27,6.5
2015,6.62,6.32,26.6,23.85,6.0
2014,5.65,5.52,24.27,21.96,6.0
2013,4.07,3.87,18.21,16.8,4.0
