年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,8.65,7.43,12.84,10.79,5.0
2019,8.09,8.85,16.3,13.6,6.0
2018,7.14,8.85,17.73,14.71,5.9
2017,5.94,9.65,21.16,17.2,5.0
2016,4.54,10.56,28.94,21.65,5.0
