年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.16,2.19,11.26,5.96,1.8
2019,4.26,1.69,9.67,5.86,1.2
2018,3.57,0.72,4.18,2.84,0.6
2017,3.68,1.24,7.21,5.06,1.05
2016,2.95,0.87,5.12,3.76,0.45
2015,2.72,1.06,5.89,4.45,0.6
2014,2.8,1.63,9.41,7.14,1.1
2013,2.7,2.13,14.24,9.64,1.5
