季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,28.98,0.37,2.54,1.68
2020Q4,26.49,0.19,1.31,0.87
2020Q3,25.24,0.01,0.03,0.02
2020Q2,25.21,-0.01,-0.09,-0.06
2020Q1,25.28,-0.31,-2.2,-1.5
2019Q4,27.34,-0.07,-0.43,-0.25
2019Q3,27.79,-0.37,-2.52,-1.29
2019Q2,30.27,-0.38,-2.2,-1.12
2019Q1,32.85,-0.21,-0.42,-0.21
2018Q4,34.23,-0.21,-1.36,-0.69
2018Q3,35.66,0.07,-0.77,-0.39
2018Q2,35.21,-0.33,-2.73,-1.41
2018Q1,37.39,-0.51,-2.97,-1.6
2017Q4,40.78,-0.37,-2.62,-1.5
2017Q3,42.86,-0.59,-3.25,-1.86
2017Q2,46.07,-0.48,-2.62,-1.5
2017Q1,48.56,-0.87,-3.64,-2.19
2016Q4,53.04,-0.36,-1.34,-0.91
2016Q3,54.9,-0.86,-3.35,-2.54
2016Q2,59.35,-0.95,-3.71,-2.82
2016Q1,66.84,-0.7,-2.83,-2.08
2015Q4,70.46,0.18,0.74,0.54
2015Q3,69.51,0.61,2.52,1.8
2015Q2,66.32,0.42,1.67,1.23
2015Q1,77.45,0.81,3.13,2.34
2014Q4,73.25,1.33,5.4,3.88
2014Q3,66.37,1.1,4.72,3.17
2014Q2,60.68,0.94,3.92,2.52
