季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,14.71,0.31,1.44,0.64
2020Q4,14.02,-0.17,-0.46,-0.21
2020Q3,14.24,0.79,2.09,0.97
2020Q2,13.98,2.45,6.94,2.92
2020Q1,10.0,-0.19,-1.16,-0.46
2019Q4,10.44,-0.23,0.49,0.21
2019Q3,10.98,0.21,0.9,0.39
2019Q2,12.01,-0.05,0.56,0.25
2019Q1,14.24,1.08,5.71,2.55
2018Q4,11.79,0.17,1.27,0.55
2018Q3,11.38,0.19,1.23,0.56
2018Q2,10.86,0.18,1.58,0.75
2018Q1,12.55,1.58,5.88,2.86
2017Q4,8.19,1.61,6.43,3.31
2017Q3,4.33,0.83,3.76,2.01
2017Q2,2.37,0.03,0.75,0.4
2017Q1,3.81,0.06,0.21,0.12
2016Q4,3.65,-0.06,-0.51,-0.28
2016Q3,3.8,0.03,-0.15,-0.08
2016Q2,3.74,0.15,0.56,0.3
2016Q1,5.41,0.13,0.63,0.34
2015Q4,5.07,0.0,0.63,0.33
2015Q3,5.05,0.13,-0.24,-0.13
2015Q2,4.71,1.16,7.08,3.82
2015Q1,2.66,0.42,2.48,1.36
2014Q4,1.58,0.03,-0.91,-0.49
2014Q3,1.54,0.09,0.66,0.35
2014Q2,1.32,0.17,2.01,1.06
