年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,182.6,6.05,6.66,3.86,2.0
2019,171.2,6.03,6.82,3.68,1.8
2018,175.6,18.44,23.83,11.58,7.0
2017,134.3,9.77,14.34,6.68,3.5
2016,113.1,4.83,6.56,3.32,1.6
2015,107.3,6.1,9.9,4.83,2.1
2014,100.2,9.2,17.81,8.28,3.2
2013,83.83,7.96,17.31,7.66,2.7
