季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,40.53,0.56,1.78,0.46
2020Q4,39.14,1.22,3.86,0.99
2020Q3,36.13,1.12,3.94,1.04
2020Q2,33.35,0.97,3.36,0.96
2020Q1,38.41,0.35,1.15,0.35
2019Q4,37.55,1.43,4.69,1.36
2019Q3,33.92,1.18,4.06,1.2
2019Q2,31.03,0.74,2.46,0.78
2019Q1,35.43,0.86,2.92,0.92
2018Q4,33.31,1.23,4.42,1.3
2018Q3,30.33,0.75,2.73,0.78
2018Q2,28.49,0.56,2.48,0.76
2018Q1,36.32,0.76,2.5,0.77
2017Q4,34.43,1.54,5.36,1.54
2017Q3,30.74,1.6,5.89,1.64
2017Q2,26.85,1.31,4.35,1.3
2017Q1,33.87,0.94,3.14,1.0
2016Q4,31.58,1.71,5.77,1.78
2016Q3,27.48,1.72,6.24,1.89
2016Q2,23.29,1.43,5.03,1.56
2016Q1,29.2,1.17,4.08,1.29
2015Q4,26.37,1.56,5.31,1.57
2015Q3,22.81,1.89,7.0,1.91
2015Q2,18.39,1.43,5.32,1.57
2015Q1,21.97,0.73,2.66,0.89
2014Q4,20.3,1.13,4.36,1.48
2014Q3,17.8,1.07,4.45,1.47
2014Q2,15.41,1.22,5.13,1.79
