季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-5.93,-0.32,-2.33,-1.14
2020Q4,-3.29,0.27,2.29,1.1
2020Q3,-5.46,0.05,0.34,0.16
2020Q2,-4.42,-0.12,-1.03,-0.49
2020Q1,-41.53,-0.35,-2.46,-1.19
2019Q4,-38.68,-1.58,-10.36,-5.21
2019Q3,-26.17,0.04,0.18,0.09
2019Q2,-26.46,0.04,0.7,0.37
2019Q1,-26.26,0.08,0.41,0.22
2018Q4,-26.88,-1.62,-10.03,-5.23
2018Q3,-13.12,0.05,0.18,0.09
2018Q2,-13.51,-0.08,-0.52,-0.28
2018Q1,-12.8,-0.16,-0.97,-0.52
2017Q4,-11.27,-0.54,-2.11,-1.1
2017Q3,-8.42,0.11,0.67,0.44
2017Q2,-9.37,-0.37,-1.18,-0.96
2017Q1,-8.48,-0.7,-9.12,-3.82
2016Q4,-7.41,-0.87,-9.64,-4.29
2016Q3,-6.16,-0.6,-6.55,-2.95
2016Q2,-5.27,-0.14,-1.72,-0.74
2016Q1,-5.07,-0.34,-3.71,-1.52
2015Q4,-4.61,-2.62,-27.21,-11.78
2015Q3,-1.08,-0.16,-2.06,-0.98
2015Q2,-0.87,-0.41,-3.49,-1.79
2015Q1,0.21,-0.41,-3.35,-1.84
2014Q4,0.78,-0.06,-0.44,-0.25
2014Q3,0.85,-0.01,-0.16,-0.09
2014Q2,0.86,-0.09,-0.81,-0.39
