季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.39,0.16,1.32,0.32
2020Q4,5.82,-0.29,-2.44,-0.59
2020Q3,6.07,0.17,1.38,0.33
2020Q2,5.49,-0.26,-2.19,-0.52
2020Q1,6.41,-1.51,-11.64,-2.9
2019Q4,11.69,-1.57,-11.53,-3.18
2019Q3,17.22,2.03,14.18,3.88
2019Q2,10.14,-0.74,-5.43,-1.4
2019Q1,12.73,0.43,3.14,0.81
2018Q4,11.21,-1.99,-13.74,-3.63
2018Q3,17.97,-1.43,-8.8,-2.54
2018Q2,22.95,-0.23,-1.33,-0.4
2018Q1,23.74,-0.47,-2.73,-0.85
2017Q4,25.4,-0.08,-0.46,-0.15
2017Q3,26.38,0.03,0.16,0.05
2017Q2,26.33,-0.19,-1.04,-0.35
2017Q1,26.98,0.94,5.31,1.72
2016Q4,23.7,0.46,2.7,0.82
2016Q3,22.7,0.35,2.07,0.62
2016Q2,21.49,0.84,5.25,1.55
2016Q1,18.54,-0.21,-1.33,-0.39
2015Q4,19.27,-0.37,-2.34,-0.7
2015Q3,20.79,-1.09,-6.5,-1.96
2015Q2,24.6,-0.53,-3.52,-1.02
2015Q1,26.44,-0.67,-3.17,-0.9
2014Q4,28.78,-0.81,-4.16,-1.22
2014Q3,32.92,0.16,0.82,0.25
2014Q2,32.35,1.1,5.05,1.47
