年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-1.16,-1.24,-5.7,-4.29,0.0
2019,-0.74,-4.75,-19.18,-14.58,0.0
2018,0.9,-0.8,-2.9,-2.1,0.0
2017,1.17,-1.89,-6.5,-4.94,0.0
2016,1.99,0.24,0.8,0.73,0.5
2015,2.09,0.44,1.43,1.22,0.5
2014,2.12,0.59,1.94,1.62,0.5
2013,2.09,0.89,2.93,2.42,0.5
