年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,87.02,5.16,13.09,4.34,1.95
2019,76.34,4.94,14.03,4.56,1.8
2018,69.12,5.6,17.35,5.44,2.65
2017,56.86,4.32,14.9,4.31,1.82
2016,48.14,3.34,12.52,3.54,1.51
2015,42.95,3.97,15.63,4.46,1.57
2014,34.34,3.28,14.17,3.9,1.07
2013,27.71,3.08,14.51,3.91,1.0
