年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,11.93,0.81,2.74,1.64,0.3
2019,12.98,2.53,7.99,4.95,1.22
2018,15.25,8.06,25.65,15.68,5.0
2017,11.48,5.22,19.57,11.95,2.7
2016,9.71,5.25,22.89,12.06,2.2
