季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,10.0,0.3,1.06,0.7
2020Q4,9.77,0.04,0.59,0.37
2020Q3,9.72,0.24,0.97,0.62
2020Q2,9.54,1.18,3.85,2.46
2020Q1,9.88,0.16,0.83,0.52
2019Q4,9.76,0.42,1.55,0.96
2019Q3,9.35,0.69,2.3,1.38
2019Q2,8.84,2.63,6.39,3.32
2019Q1,8.63,0.59,1.99,0.9
2018Q4,8.27,0.87,3.06,1.41
2018Q3,8.61,0.74,2.96,1.37
2018Q2,8.04,2.28,8.06,3.74
2018Q1,7.29,0.48,1.8,0.83
2017Q4,6.99,0.85,2.98,1.36
2017Q3,6.63,0.47,1.87,0.83
2017Q2,6.34,1.01,4.05,1.81
2017Q1,6.85,0.53,1.93,0.89
2016Q4,6.54,0.89,3.22,1.47
2016Q3,6.01,0.51,1.85,0.84
2016Q2,5.71,0.75,2.58,1.22
2016Q1,6.77,0.9,2.94,1.41
2015Q4,6.26,3.21,11.0,5.16
2015Q3,4.45,0.48,1.77,0.83
2015Q2,4.17,0.75,2.58,1.36
2015Q1,5.92,1.66,5.56,3.07
2014Q4,4.99,1.66,5.83,3.12
2014Q3,4.15,1.17,4.56,2.38
2014Q2,3.49,1.26,4.9,2.57
