季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,898.9,2.53,3.87,2.07
2020Q4,832.6,2.86,4.51,2.38
2020Q3,759.6,3.23,5.38,2.81
2020Q2,678.9,2.92,4.8,2.59
2020Q1,742.6,0.8,1.29,0.72
2019Q4,727.0,1.96,2.9,1.61
2019Q3,680.3,1.97,3.03,1.65
2019Q2,630.6,3.67,6.27,3.38
2019Q1,667.3,1.3,2.43,1.31
2018Q4,634.6,2.33,4.49,2.36
2018Q3,574.7,2.35,4.76,2.45
2018Q2,514.3,1.26,2.58,1.38
2018Q1,611.4,1.07,2.13,1.17
2017Q4,572.2,1.83,3.78,1.93
2017Q3,526.1,2.1,4.53,2.25
2017Q2,471.4,1.63,3.48,1.87
2017Q1,558.6,1.51,3.1,1.73
2016Q4,519.4,1.91,4.01,2.17
2016Q3,469.7,2.18,4.71,2.48
2016Q2,413.1,1.65,3.46,1.91
2016Q1,500.2,1.5,3.1,1.81
2015Q4,461.3,2.11,4.59,2.32
2015Q3,412.8,2.42,6.08,2.7
2015Q2,409.8,1.55,3.89,1.92
2015Q1,535.2,1.59,3.68,1.95
2014Q4,496.6,2.06,4.83,2.53
2014Q3,446.0,2.4,5.92,3.09
2014Q2,387.4,2.16,5.35,2.96
