季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,34.44,2.3,6.64,3.04
2020Q4,31.36,4.54,14.54,6.77
2020Q3,25.33,0.8,2.78,1.26
2020Q2,24.26,0.27,0.9,0.44
2020Q1,30.6,0.74,2.26,1.2
2019Q4,29.61,2.06,6.58,3.39
2019Q3,26.9,0.76,2.54,1.34
2019Q2,25.88,0.77,2.45,1.4
2019Q1,31.55,1.14,3.44,1.95
2018Q4,30.02,2.06,6.54,3.11
2018Q3,27.27,2.09,7.1,2.95
2018Q2,24.47,1.68,5.57,2.47
2018Q1,28.92,1.54,4.98,2.41
2017Q4,26.86,2.78,9.63,4.68
2017Q3,23.18,1.24,4.62,2.3
2017Q2,21.52,1.29,4.75,2.69
2017Q1,24.47,1.07,3.82,2.26
2016Q4,23.04,1.16,4.33,2.55
2016Q3,21.48,1.01,3.91,2.32
2016Q2,20.13,0.75,2.85,1.74
2016Q1,23.14,1.19,4.43,2.87
2015Q4,21.54,1.28,4.96,3.23
2015Q3,19.85,0.92,3.74,2.3
2015Q2,18.62,0.66,2.63,1.62
2015Q1,21.75,0.83,3.19,2.14
2014Q4,20.64,0.69,2.72,1.87
2014Q3,19.68,0.7,2.84,1.9
2014Q2,18.75,0.86,3.39,2.31
