季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,86.51,2.7,2.25,1.18
2020Q4,83.88,3.74,3.22,1.66
2020Q3,80.26,3.8,3.46,1.73
2020Q2,76.56,2.17,1.9,0.92
2020Q1,77.79,0.63,0.59,0.29
2019Q4,77.18,4.45,3.89,1.84
2019Q3,73.07,3.72,3.29,1.56
2019Q2,69.62,2.93,2.53,1.25
2019Q1,71.53,1.87,1.62,0.82
2018Q4,69.81,2.7,2.38,1.21
2018Q3,67.31,2.01,1.81,0.92
2018Q2,65.45,1.48,1.28,0.68
2018Q1,70.37,2.82,2.45,1.34
2017Q4,67.76,1.57,1.4,0.77
2017Q3,66.31,2.92,2.68,1.48
2017Q2,63.61,1.81,1.66,0.93
2017Q1,68.22,4.2,3.83,2.23
2016Q4,64.34,3.04,2.79,1.63
2016Q3,61.53,5.16,4.86,2.89
2016Q2,56.77,4.28,3.95,2.43
2016Q1,59.1,3.95,3.59,2.24
2015Q4,55.45,4.41,4.09,2.6
2015Q3,51.38,4.38,4.23,2.69
2015Q2,47.33,4.54,4.5,2.88
2015Q1,49.23,3.62,3.57,2.31
2014Q4,45.88,3.12,3.21,2.09
2014Q3,42.99,4.5,4.91,3.25
2014Q2,38.83,4.37,4.85,3.37
